,model_name,LMSWithSlopes_lms_threshold,LMSWithSlopes_long_slope_thresh,LMSWithSlopes_short_slope_thresh,total_return,win_rate,sharpe_ratio,sortino_ratio,max_drawdown,profit_factor,long_count,short_count,long_pnl_sum,short_pnl_sum,combined_weight,long_short_count,long_vs_short_diff_pct,LMSWithSlopes_lms_threshold_RID0026,LMSWithSlopes_long_slope_thresh_RID0026,LMSWithSlopes_short_slope_thresh_RID0026,LMSWithSlopes_lms_threshold_RID0030,LMSWithSlopes_long_slope_thresh_RID0030,LMSWithSlopes_short_slope_thresh_RID0030,LMSWithSlopes_lms_threshold_RID0031,LMSWithSlopes_long_slope_thresh_RID0031,LMSWithSlopes_short_slope_thresh_RID0031,LMSWithSlopes_lms_threshold_RID0047,LMSWithSlopes_long_slope_thresh_RID0047,LMSWithSlopes_short_slope_thresh_RID0047,LMSWithSlopes_lms_threshold_RID0048,LMSWithSlopes_long_slope_thresh_RID0048,LMSWithSlopes_short_slope_thresh_RID0048,LMSWithSlopes_lms_threshold_RID0029,LMSWithSlopes_long_slope_thresh_RID0029,LMSWithSlopes_short_slope_thresh_RID0029,LMSWithSlopes_lms_threshold_RID0032,LMSWithSlopes_long_slope_thresh_RID0032,LMSWithSlopes_short_slope_thresh_RID0032,LMSWithSlopes_lms_threshold_RID0033,LMSWithSlopes_long_slope_thresh_RID0033,LMSWithSlopes_short_slope_thresh_RID0033,LMSWithSlopes_lms_threshold_RID0044,LMSWithSlopes_long_slope_thresh_RID0044,LMSWithSlopes_short_slope_thresh_RID0044,LMSWithSlopes_lms_threshold_RID0045,LMSWithSlopes_long_slope_thresh_RID0045,LMSWithSlopes_short_slope_thresh_RID0045,LMSWithSlopes_lms_threshold_RID0046,LMSWithSlopes_long_slope_thresh_RID0046,LMSWithSlopes_short_slope_thresh_RID0046
0,RID0014_LSTM_pw75_lb250_bt500_mem2000,1.3681323931648812,0.0009074396852467,-0.0007622500899065,4.501842878987024,0.512619372442019,7.902215944494703,11.30049196183256,-0.3185301241311836,1.097070623137932,1378,1554,28246.74528300481,16771.68350686506,154.0681404725879,2932,0.06002728512960437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,RID0014_LSTM_pw75_lb250_bt500_mem2000,1.4141114950180054,0.0009074396852467,-0.0007622500899065,4.557987807667327,0.5149178679182032,7.938188595960339,11.360343444996737,-0.3423027686760843,1.09334625945627,1403,1580,30499.85615623631,15080.021920436797,152.19757487093545,2983,0.059336238685886666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,RID0014_LSTM_pw75_lb250_bt500_mem2000,1.2761741894586331,0.0009074396852467,-0.0007622500899065,4.295992571827486,0.5066176470588235,7.762931358455559,11.0939920329392,-0.3025949864922228,1.1025755824402892,1270,1450,28752.47101250417,14207.454705770033,144.12883177587614,2720,0.06617647058823528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,RID0014_LSTM_pw75_lb250_bt500_mem2000,1.4141114950180054,0.0009074396852467,-0.0006896548248995,3.789240684557124,0.5206445115810675,7.308343662294813,10.423426207440192,-0.3571944629571638,1.1049192764605331,1375,1604,22885.63501156721,15006.771834003976,106.74145119189328,2979,0.07687143336690161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,RID0014_LSTM_pw75_lb250_bt500_mem2000,1.4141114950180054,0.0008348444536603,-0.0007622500899065,3.905630420132228,0.5080896962815782,7.375198634221143,10.465099597248928,-0.3880306995746341,1.0766690824432146,1715,1808,23359.325089247224,15696.979112075402,100.91610924873888,3523,0.026397956287255164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,RID0014_LSTM_pw75_lb250_bt500_mem2000,1.2301950876055092,0.0009074396852467,-0.0007622500899065,3.44862499387302,0.5063978286157426,7.079096380729887,10.108212110196584,-0.2768845907161068,1.0934051829150666,1195,1384,20970.089209773032,13516.160728957548,98.80495448653906,2579,0.07328421868941448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,RID0014_LSTM_pw75_lb250_bt500_mem2000,1.4141114950180054,0.0009074396852467,-0.0008348453549135,3.71333608281731,0.5133852931209759,7.285515326963903,10.434057405737104,-0.3783484780065147,1.0941961674111935,1412,1539,23853.327550340426,13280.033277832836,98.57422459672469,2951,0.043036258895289725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,RID0014_LSTM_pw75_lb250_bt500_mem2000,1.3221532913117573,0.0009074396852467,-0.0007622500899065,3.364637819666254,0.5052705551651441,6.967542084433506,9.95150113810458,-0.2913252696660796,1.0906180419995932,1336,1510,21742.447338256163,11903.930858406558,91.10666200993083,2846,0.06113843991567114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,RID0014_LSTM_pw75_lb250_bt500_mem2000,0.862362272780517,0.0008348444536603,-0.0008348453549135,2.535418217797895,0.5305164319248826,6.975698572452901,10.029561639337109,-0.2452552828205979,1.2282289726995128,399,453,9384.092467409077,15970.08971056972,87.2363575794392,852,0.06338028169014082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,RID0014_LSTM_pw75_lb250_bt500_mem2000,1.2761741894586331,0.0008348444536603,-0.0007622500899065,3.4481260891138947,0.5033825338253383,6.989981872014162,9.899063044933015,-0.380518471548703,1.0819666820469462,1578,1674,21190.74799810226,13290.51289303632,80.49959013811223,3252,0.029520295202952074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,RID0015_LSTM_pw75_lb250_bt1000_mem2000,0.7772069408975798,-0.0001814887626857,0.0001814873857993,8.290233422885844,0.5149617258176757,10.244055585144384,14.774448758508967,-0.2535917626029599,1.3409294040108224,661,776,43876.908257125935,39025.42597173239,646.7065516438203,1437,0.08002783576896316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,RID0015_LSTM_pw75_lb250_bt1000_mem2000,0.7772069408975798,-0.0001814887626857,0.0002540825937836,7.323014920129046,0.5156028368794326,9.797932089053209,14.076628305911845,-0.2604869125363874,1.3368160066884311,626,784,37806.23687261878,35423.91232867181,514.820446216348,1410,0.11205673758865253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,RID0015_LSTM_pw75_lb250_bt1000_mem2000,0.8227001233347531,0.0001814872075049,-0.0004718694860597,7.782310593599536,0.5114978247358608,9.956363032194933,14.361353855434997,-0.3120528617865032,1.1858893728047344,859,750,52276.72660450243,25546.37933149269,464.35240905038125,1609,0.06774394033561215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,RID0015_LSTM_pw75_lb250_bt1000_mem2000,0.7772069408975798,-0.0001088935686475,0.0001814873857993,6.35993867352328,0.5224312590448625,9.310774804546318,13.412953254541394,-0.2284824734031999,1.2890581138721435,598,784,32931.741971632975,30667.64476359968,412.67732754251494,1382,0.13458755426917507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,RID0015_LSTM_pw75_lb250_bt1000_mem2000,0.7772069408975798,-0.0001088935686475,0.0001088921778149,6.442119052822572,0.5177053824362606,9.348909218919296,13.46510696604906,-0.2556227636569043,1.2489074201139263,648,764,35680.94049532978,28740.250032895987,390.3062508070323,1412,0.0821529745042493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,RID0015_LSTM_pw75_lb250_bt1000_mem2000,0.7772069408975798,-0.0001814887626857,0.0003266778017679,5.604828914414166,0.5239130434782608,8.819221482460849,12.618198886339494,-0.2498264809517629,1.2604177651289634,586,794,32905.87880608957,23142.410338052032,308.97648950007033,1380,0.15072463768115946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,RID0015_LSTM_pw75_lb250_bt1000_mem2000,0.7772069408975798,-0.0001088935686475,0.0002540825937836,5.024740888423521,0.5225758697261288,8.46618633962326,12.160993066373724,-0.2270687137065039,1.2743199009715205,559,792,26322.736227431054,23924.67265680408,266.2804238320963,1351,0.1724648408586233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,RID0015_LSTM_pw75_lb250_bt1000_mem2000,0.7772069408975798,-0.0001814887626857,0.0001088921778149,5.175457135523438,0.5069348127600555,8.55013061922669,12.290514168997424,-0.3047636542599021,1.2365707211211283,697,745,29829.010245265155,21925.56110996913,237.02549449505753,1442,0.03328710124826628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,RID0015_LSTM_pw75_lb250_bt1000_mem2000,0.6862205760232333,-0.0001814887626857,0.0001814873857993,4.341658016815172,0.5128779395296752,8.514783055477825,12.22908753315263,-0.232528167147563,1.2472830058959732,389,504,18029.95353180085,25386.626636350957,221.9548924542457,893,0.12877939529675247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,RID0015_LSTM_pw75_lb250_bt1000_mem2000,0.7772069408975798,0.0001814872075049,-0.0004718694860597,4.924189876836671,0.5159817351598174,8.529965193734185,12.268303275614995,-0.3219211240862226,1.193998263560286,721,593,30996.628634949862,18245.27013341677,215.27063518518702,1314,0.0974124809741248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,RID0018_LSTM_pw75_lb250_bt1000_mem3000,0.9828406490770908,-0.0009074384872361,0.0009800357920207,4.029161822380026,0.5405405405405406,11.118288648974255,16.034427750227334,-0.2798697631889093,1.464045124717672,343,471,12151.649900674369,28139.9683231259,409.35481294095996,814,0.15724815724815722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,RID0018_LSTM_pw75_lb250_bt1000_mem3000,0.7919453529576803,0.0003992679912843,0.000108892732926,4.158398822711504,0.5275482093663911,10.978031191666508,15.770446685458996,-0.3152749100677414,1.3344236658140591,200,526,3342.319104279097,38241.66912283607,347.0297638134568,726,0.4490358126721763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
